variables = x, rho_A, u_A, p_A, e_A, et_A, T_A, c_A, M_A, h_A, rho_LaxD, u_LaxD, p_LaxD, mo_LaxD, e_LaxD, et_LaxD, T_LaxD, c_LaxD, M_LaxD, h_LaxD, rho_LaxH, u_LaxH, p_LaxH, mo_LaxH, e_LaxH, et_LaxH, T_LaxH, c_LaxH, M_LaxH, h_LaxH, rho_RoeD, u_RoeD, p_RoeD, mo_RoeD, e_RoeD, et_RoeD, T_RoeD, c_RoeD, M_RoeD, h_RoeD, rho_RoeH, u_RoeH, p_RoeH, mo_RoeH, e_RoeH, et_RoeH, T_RoeH, c_RoeH, M_RoeH, h_RoeH
0.850980392,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.155828,0.265219,0.140182,0.0413285,0.355935,0.355935,0.899593,1.12224,0.236329,1.25553,0.155828,0.265219,0.140182,0.0413285,0.355935,0.355935,0.899593,1.12224,0.236329,1.25553,0.185209,0.525142,0.188325,0.097261,0.496351,0.496351,1.01682,1.19313,0.440139,1.51318,0.185209,0.525142,0.188325,0.097261,0.496351,0.496351,1.01682,1.19313,0.440139,1.51318
0.854901961,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.126686,0.0145371,0.101938,0.00184164,0.254858,0.254858,0.804651,1.06137,0.0136965,1.05951,0.126686,0.0145371,0.101938,0.00184164,0.254858,0.254858,0.804651,1.06137,0.0136965,1.05951,0.126311,0.0123644,0.101618,0.00156176,0.254056,0.254056,0.804511,1.06128,0.0116505,1.05857,0.126311,0.0123644,0.101618,0.00156176,0.254056,0.254056,0.804511,1.06128,0.0116505,1.05857
0.858823529,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.12505,0.000421643,0.100056,0.0000527,0.25014,0.25014,0.800128,1.05839,0.000398383,1.05027,0.12505,0.000421643,0.100056,5.27263E-05,0.25014,0.25014,0.800128,1.05839,0.000398383,1.05027,0.125005,0.000038522,0.100005,4.81543E-06,0.250013,0.250013,0.800012,1.05831,3.63996E-05,1.05002,0.125005,0.000038522,0.100005,4.81543E-06,0.250013,0.250013,0.800012,1.05831,3.63996E-05,1.05002
0.862745098,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125001,0.0000114,0.100002,0.00000143,0.250004,0.250004,0.800003,1.0583,0.0000108,1.05001,0.125001,1.14221E-05,0.100002,1.42778E-06,0.250004,0.250004,0.800003,1.0583,1.07929E-05,1.05001,0.125,1.02039E-07,0.1,1.27549E-08,0.25,0.25,0.8,1.0583,9.64178E-08,1.05,0.125,1.02039E-07,0.1,1.27549E-08,0.25,0.25,0.8,1.0583,9.64178E-08,1.05
0.866666667,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0.00000031,0.1,3.87E-08,0.25,0.25,0.8,1.0583,0.000000293,1.05,0.125,3.09835E-07,0.1,3.87294E-08,0.25,0.25,0.8,1.0583,2.92766E-07,1.05,0.125,2.96174E-10,0.1,3.70218E-11,0.25,0.25,0.8,1.0583,2.79858E-10,1.05,0.125,2.96174E-10,0.1,3.70218E-11,0.25,0.25,0.8,1.0583,2.79858E-10,1.05
0.870588235,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,8.43E-09,0.1,1.05E-09,0.25,0.25,0.8,1.0583,7.96E-09,1.05,0.125,8.4293E-09,0.1,1.05366E-09,0.25,0.25,0.8,1.0583,7.96494E-09,1.05,0.125,8.01698E-13,0.1,1.00212E-13,0.25,0.25,0.8,1.0583,7.57534E-13,1.05,0.125,8.01698E-13,0.1,1.00212E-13,0.25,0.25,0.8,1.0583,7.57534E-13,1.05
0.874509804,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,2.3E-10,0.1,2.87E-11,0.25,0.25,0.8,1.0583,2.17E-10,1.05,0.125,2.29752E-10,0.1,2.8719E-11,0.25,0.25,0.8,1.0583,2.17095E-10,1.05,0.125,2.33888E-15,0.1,2.9236E-16,0.25,0.25,0.8,1.0583,2.21003E-15,1.05,0.125,2.33888E-15,0.1,2.9236E-16,0.25,0.25,0.8,1.0583,2.21003E-15,1.05
0.878431373,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,6.27E-12,0.1,7.83E-13,0.25,0.25,0.8,1.0583,5.92E-12,1.05,0.125,6.26707E-12,0.1,7.83384E-13,0.25,0.25,0.8,1.0583,5.92183E-12,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.882352941,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,1.71E-13,0.1,2.14E-14,0.25,0.25,0.8,1.0583,1.61E-13,1.05,0.125,1.70818E-13,0.1,2.13522E-14,0.25,0.25,0.8,1.0583,1.61408E-13,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.88627451,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,4.59E-15,0.1,5.74E-16,0.25,0.25,0.8,1.0583,4.34E-15,1.05,0.125,4.59406E-15,0.1,5.74258E-16,0.25,0.25,0.8,1.0583,4.34098E-15,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.890196078,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,8.79E-17,0.1,1.1E-17,0.25,0.25,0.8,1.0583,8.3E-17,1.05,0.125,8.7864E-17,0.1,1.0983E-17,0.25,0.25,0.8,1.0583,8.30237E-17,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.894117647,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.898039216,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.901960784,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.905882353,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.909803922,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.91372549,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.917647059,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.921568627,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.925490196,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.929411765,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.933333333,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.937254902,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.941176471,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.945098039,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.949019608,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.952941176,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.956862745,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.960784314,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.964705882,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.968627451,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.97254902,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.976470588,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.980392157,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.984313725,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.988235294,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.992156863,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
0.996078431,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
1,0.125,0,0.1,2,0.25,0.8,1.058300524,0,2.8,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05,0.125,0,0.1,0,0.25,0.25,0.8,1.0583,0,1.05
